UpdateTime,UpdateInterval,AuthorityCode,VDID,SubAuthorityCode,BiDirectional,LinkID,Bearing,RoadDirection,LaneNum,ActualLaneNum,VDType,LocationType,DetectionType,PositionLon,PositionLat,RoadID,RoadName,RoadClass,Start,End,LocationMile
2025-08-11T14:05:27+08:00,86400,NFB,VD-N3-S-156-I-WS-1X-南下入口2,NFB-CR,0,0000301031050K,S,S,2,2,1,5,2,120.668557,24.395318,000030,國道3號,0,苑裡交流道,大甲交流道,156K+800
2025-08-11T14:05:27+08:00,86400,NFB,VD-N3-S-156-I-WS-1-南下入口1,NFB-CR,0,0000301031060B,S,S,2,2,1,5,2,120.668453,24.393247,000030,國道3號,0,苑裡交流道,大甲交流道,156K+800
2025-08-11T14:05:27+08:00,86400,NFB,VD-N3-S-156-I-WS-21-南下入口-苑裡,NFB-CR,0,0000301031030K,S,S,1,1,1,5,2,120.668583,24.397004,000030,國道3號,0,苑裡交流道,大甲交流道,156K+800
2025-08-11T14:05:27+08:00,86400,NFB,VD-N3-S-156-O-NW-1-南下出口,NFB-CR,0,0000301031000K,S,S,1,1,1,5,2,120.669588,24.399353,000030,國道3號,0,苑裡交流道,大甲交流道,156K+800
2025-08-11T14:05:27+08:00,86400,NFB,VD-N3-S-156-O-NW-21-南下出口-苑裡,NFB-CR,0,0000301031010K,W,S,1,1,1,5,2,120.668744,24.39766,000030,國道3號,0,苑裡交流道,大甲交流道,156K+800
2025-08-11T14:05:27+08:00,86400,NFB,VD-N3-S-157.761-M-RS,NFB-CR,0,0000300015750B,S,S,3,3,2,1,1,120.667607,24.388002,000030,國道3號,0,苑裡交流道,大甲交流道,157K+761
2025-08-11T14:05:27+08:00,86400,NFB,VD-N3-S-158.020-M-大甲南地磅,NFB-CR,0,0000300015800B,S,S,1,1,1,5,2,120.667031,24.385632,000030,國道3號,0,苑裡交流道,大甲交流道,158K+020
2025-08-11T14:05:27+08:00,86400,NFB,VD-N3-S-161.105-M-LOOP,NFB-CR,0,0000300016100B,S,S,3,3,1,5,1,120.661492,24.358338,000030,國道3號,0,苑裡交流道,大甲交流道,161K+105
2025-08-11T14:05:27+08:00,86400,NFB,VD-N3-S-162.640-M-RS,NFB-CR,0,0000300016200B,SW,S,3,3,2,1,1,120.655989,24.345658,000030,國道3號,0,苑裡交流道,大甲交流道,162K+640
2025-08-11T14:05:27+08:00,86400,NFB,VD-N3-S-163.511-M-LOOP,NFB-CR,0,0000300016300B,SW,S,3,3,1,5,1,120.649907,24.340081,000030,國道3號,0,苑裡交流道,大甲交流道,163K+511
2025-08-11T14:05:27+08:00,86400,NFB,VD-N3-S-164-I-WS-1-南下入口1,NFB-CR,0,0000301032050B,W,S,2,2,1,5,2,120.639815,24.336369,000030,國道3號,0,大甲交流道,中港系統交流道,164K+200
2025-08-11T14:05:27+08:00,86400,NFB,VD-N3-S-164-I-WS-1X-南下入口2,NFB-CR,0,0000301032050B,W,S,2,2,1,5,2,120.641362,24.336985,000030,國道3號,0,大甲交流道,中港系統交流道,164K+200
2025-08-11T14:05:27+08:00,86400,NFB,VD-N3-S-164-I-WS-21-南下入口-大甲,NFB-CR,0,0000301032030B,S,S,1,1,1,5,2,120.642018,24.337643,000030,國道3號,0,大甲交流道,中港系統交流道,164K+200
2025-08-11T14:05:27+08:00,86400,NFB,VD-N3-S-164-O-NE-22-南下出口-外埔,NFB-CR,0,0000301032020B,SW,S,1,1,1,5,2,120.643972,24.337804,000030,國道3號,0,大甲交流道,中港系統交流道,164K+200
2025-08-11T14:05:27+08:00,86400,NFB,VD-N3-S-164-O-NW-21-南下出口-大甲,NFB-CR,0,0000301032010B,W,S,1,1,1,5,2,120.644053,24.337976,000030,國道3號,0,大甲交流道,中港系統交流道,164K+200
2025-08-11T14:05:27+08:00,86400,NFB,VD-N3-S-164.611-N-LOOP,NFB-CR,0,0000300016400B,W,S,3,3,1,5,1,120.640005,24.336231,000030,國道3號,0,大甲交流道,中港系統交流道,164K+611
2025-08-11T14:05:27+08:00,86400,NFB,VD-N3-S-166.681-M-RS,NFB-CR,0,0000300016600B,SW,S,3,3,2,1,1,120.623839,24.325453,000030,國道3號,0,大甲交流道,中港系統交流道,166K+681
2025-08-11T14:05:27+08:00,86400,NFB,VD-N3-S-167.600-M-LOOP,NFB-CR,0,0000300016700B,S,S,4,4,1,5,1,120.620161,24.317782,000030,國道3號,0,大甲交流道,中港系統交流道,167K+600
2025-08-11T14:05:27+08:00,86400,NFB,VD-N3-S-168.540-N-LOOP,NFB-CR,0,0000300016830B,SW,S,3,3,1,5,1,120.616022,24.310283,000030,國道3號,0,大甲交流道,中港系統交流道,168K+540
2025-08-11T14:05:27+08:00,86400,NFB,VD-N3-S-169.420-N-LOOP,NFB-CR,0,0000300016900B,SW,S,3,3,1,5,1,120.610555,24.305281,000030,國道3號,0,中港系統交流道,清水服務區,169K+420
2025-08-11T14:05:27+08:00,86400,NFB,VD-N3-S-170.478-M-RS,NFB-CR,0,0000300017000B,SW,S,4,4,2,1,1,120.603113,24.297752,000030,國道3號,0,中港系統交流道,清水服務區,170K+478
2025-08-11T14:05:27+08:00,86400,NFB,VD-N3-S-171.470-M-RS,NFB-CR,0,0000300017100B,S,S,4,4,2,1,1,120.60147,24.288973,000030,國道3號,0,中港系統交流道,清水服務區,171K+470
2025-08-11T14:05:27+08:00,86400,NFB,VD-N3-S-172.270-N-LOOP,NFB-CR,0,0000300017200B,SW,S,4,4,1,5,1,120.599489,24.282529,000030,國道3號,0,中港系統交流道,清水服務區,172K+270
2025-08-11T14:05:27+08:00,86400,NFB,VD-N3-S-172-R-ES-1-南下入口,NFB-CR,0,0000301084010B,NW,S,1,1,1,5,2,120.598095,24.281966,000030,國道3號,0,清水服務區,沙鹿交流道,172K+400
2025-08-11T14:05:27+08:00,86400,NFB,VD-N3-S-172-R-EN-1-南下出口,NFB-CR,0,0000301084000B,S,S,1,1,1,5,2,120.599378,24.283203,000030,國道3號,0,清水服務區,沙鹿交流道,172K+400
2025-08-11T14:05:27+08:00,86400,NFB,VD-N3-S-172.710-M-RS,NFB-CR,0,0000300017260B,SW,S,5,5,2,1,1,120.59673,24.278813,000030,國道3號,0,清水服務區,沙鹿交流道,172K+710
2025-08-11T14:05:27+08:00,86400,NFB,VD-N3-S-173.834-M-RS,NFB-CR,0,0000300017300B,SW,S,3,3,2,1,1,120.590997,24.270033,000030,國道3號,0,清水服務區,沙鹿交流道,173K+834
2025-08-11T14:05:27+08:00,86400,NFB,VD-N3-S-174.997-M-LOOP,NFB-CR,0,0000300017500B,S,S,3,3,1,5,1,120.588516,24.25998,000030,國道3號,0,清水服務區,沙鹿交流道,174K+997
2025-08-11T14:05:27+08:00,86400,NFB,VD-N3-S-176-I-WS-21-南下入口-沙鹿,NFB-CR,0,0000301034050B,E,S,1,1,1,5,2,120.589368,24.249642,000030,國道3號,0,沙鹿交流道,龍井交流道,176K+100
2025-08-11T14:05:27+08:00,86400,NFB,VD-N3-S-176-I-WS-1X-南下入口2,NFB-CR,0,0000301034060B,SE,S,2,2,1,5,2,120.591077,24.247365,000030,國道3號,0,沙鹿交流道,龍井交流道,176K+100
2025-08-11T14:05:27+08:00,86400,NFB,VD-N3-S-176-I-WS-1-南下入口1,NFB-CR,0,0000301034060B,SE,S,2,2,1,5,2,120.591664,24.24647,000030,國道3號,0,沙鹿交流道,龍井交流道,176K+100
2025-08-11T14:05:27+08:00,86400,NFB,VD-N3-S-176-O-NW-1-南下出口,NFB-CR,0,0000301034000B,S,S,1,1,1,5,2,120.588895,24.252899,000030,國道3號,0,沙鹿交流道,龍井交流道,176K+100
2025-08-11T14:05:27+08:00,86400,NFB,VD-N3-S-176-O-NW-21-南下出口-沙鹿,NFB-CR,0,0000301034010B,SW,S,1,1,1,5,2,120.5887,24.250532,000030,國道3號,0,沙鹿交流道,龍井交流道,176K+100
2025-08-11T14:05:27+08:00,86400,NFB,VD-N3-S-177.160-M-RS,NFB-CR,0,0000300017700B,S,S,5,5,2,1,1,120.593688,24.241239,000030,國道3號,0,沙鹿交流道,龍井交流道,177K+160
2025-08-11T14:05:27+08:00,86400,NFB,VD-N3-S-178.320-M-RS,NFB-CR,0,0000300017800B,SW,S,4,4,2,1,1,120.591802,24.231034,000030,國道3號,0,沙鹿交流道,龍井交流道,178K+320
2025-08-11T14:05:27+08:00,86400,NFB,VD-N3-S-179.372-M-RS,NFB-CR,0,0000300017900B,S,S,3,3,2,1,1,120.5869,24.222713,000030,國道3號,0,沙鹿交流道,龍井交流道,179K+372
2025-08-11T14:05:27+08:00,86400,NFB,VD-N3-S-180.417-M-LOOP,NFB-CR,0,0000300018000B,S,S,3,3,1,5,1,120.583936,24.213652,000030,國道3號,0,沙鹿交流道,龍井交流道,180K+417
2025-08-11T14:05:27+08:00,86400,NFB,VD-N3-S-182.647-N-LOOP,NFB-CR,0,0000300018240B,SW,S,3,3,1,5,1,120.57334,24.196231,000030,國道3號,0,沙鹿交流道,龍井交流道,182K+647
2025-08-11T14:05:27+08:00,86400,NFB,VD-N3-S-182-I-WS-21X-南下入口2-龍井,NFB-CR,0,0000301035070B,S,S,1,1,1,5,2,120.571208,24.196537,000030,國道3號,0,龍井交流道,和美交流道,182K+800
2025-08-11T14:05:27+08:00,86400,NFB,VD-N3-S-182-I-ES-22X-南下入口2-台中,NFB-CR,0,0000301035030B,E,S,1,1,1,5,2,120.572135,24.197037,000030,國道3號,0,龍井交流道,和美交流道,182K+800
2025-08-11T14:05:27+08:00,86400,NFB,VD-N3-S-182-I-ES-22-南下入口1-台中,NFB-CR,0,0000301035030B,E,S,1,1,1,5,2,120.57294,24.19723,000030,國道3號,0,龍井交流道,和美交流道,182K+800
2025-08-11T14:05:27+08:00,86400,NFB,VD-N3-S-182-O-NW-21-南下出口-龍井,NFB-CR,0,0000301035010B,W,S,1,1,1,5,2,120.573039,24.197374,000030,國道3號,0,龍井交流道,和美交流道,182K+800
2025-08-11T14:05:27+08:00,86400,NFB,VD-N3-S-182-I-WS-21-南下入口1-龍井,NFB-CR,0,0000301035070B,S,S,1,1,1,5,2,120.570392,24.194903,000030,國道3號,0,龍井交流道,和美交流道,182K+800
2025-08-11T14:05:27+08:00,86400,NFB,VD-N3-S-182-O-NE-22-南下出口-台中,NFB-CR,0,0000301035050B,NE,S,1,1,1,5,2,120.570562,24.195497,000030,國道3號,0,龍井交流道,和美交流道,182K+800
2025-08-11T14:05:27+08:00,86400,NFB,VD-N3-S-183.832-M-RS,NFB-CR,0,0000300018370B,W,S,3,3,2,1,1,120.563331,24.191268,000030,國道3號,0,龍井交流道,和美交流道,183K+832
2025-08-11T14:05:27+08:00,86400,NFB,VD-N3-S-184.846-M-RS,NFB-CR,0,0000300018400B,SW,S,3,3,2,1,1,120.554337,24.187491,000030,國道3號,0,龍井交流道,和美交流道,184K+846
2025-08-11T14:05:27+08:00,86400,NFB,VD-N3-S-185.960-M-RS,NFB-CR,0,0000300018500B,SW,S,3,3,2,1,1,120.548655,24.178608,000030,國道3號,0,龍井交流道,和美交流道,185K+960
2025-08-11T14:05:27+08:00,86400,NFB,VD-N3-S-187.112-M-RS,NFB-CR,0,0000300018700B,SW,S,3,3,2,1,1,120.540508,24.172228,000030,國道3號,0,龍井交流道,和美交流道,187K+112
2025-08-11T14:05:27+08:00,86400,NFB,VD-N3-S-188.515-M-RS,NFB-CR,0,0000300018800B,SW,S,3,3,2,1,1,120.530515,24.163639,000030,國道3號,0,龍井交流道,和美交流道,188K+515
2025-08-11T14:05:27+08:00,86400,NFB,VD-N3-S-189.722-M-RS,NFB-CR,0,0000300018900B,SW,S,3,3,2,1,1,120.522304,24.155849,000030,國道3號,0,龍井交流道,和美交流道,189K+722
2025-08-11T14:05:27+08:00,86400,NFB,VD-N3-S-190.877-M-LOOP,NFB-CR,0,0000300019000N,S,S,4,4,1,5,1,120.519153,24.146515,000030,國道3號,0,龍井交流道,和美交流道,190K+877
2025-08-11T14:05:27+08:00,86400,NFB,VD-N3-S-191-I-ES-21X-南下入口2-和美,NFB-CR,0,0000301036090N,NW,S,1,1,1,5,2,120.5219,24.137623,000030,國道3號,0,和美交流道,彰化系統交流道,191K+600
2025-08-11T14:05:27+08:00,86400,NFB,VD-N3-S-191-I-WS-22-南下入口1-龍井,NFB-CR,0,0000301036070N,SE,S,1,1,1,5,2,120.51801,24.14035,000030,國道3號,0,和美交流道,彰化系統交流道,191K+600
2025-08-11T14:05:27+08:00,86400,NFB,VD-N3-S-191-I-WS-22-南下入口-龍井,NFB-CR,0,0000301036070N,SE,S,1,1,1,5,2,120.520534,24.138292,000030,國道3號,0,和美交流道,彰化系統交流道,191K+600
2025-08-11T14:05:27+08:00,86400,NFB,VD-N3-S-191-I-ES-21-南下入口1-和美,NFB-CR,0,0000301036090N,NW,S,1,1,1,5,2,120.520435,24.137947,000030,國道3號,0,和美交流道,彰化系統交流道,191K+600
2025-08-11T14:05:27+08:00,86400,NFB,VD-N3-S-191-O-NW-22-南下出口-龍井,NFB-CR,0,0000301036010N,N,S,1,1,1,5,2,120.519558,24.140521,000030,國道3號,0,和美交流道,彰化系統交流道,191K+600
2025-08-11T14:05:27+08:00,86400,NFB,VD-N3-S-191-O-NE-21-南下出口-和美,NFB-CR,0,0000301036020N,SE,S,1,1,1,5,2,120.520496,24.140365,000030,國道3號,0,和美交流道,彰化系統交流道,191K+600
2025-08-11T14:05:27+08:00,86400,NFB,VD-N1-S-192-O-NW-1-南下出口,NFB-CR,0,0000101044000N,W,S,1,1,1,5,2,120.555451,24.101007,000010,國道3號,0,和美交流道,彰化系統交流道,191K+600
2025-08-11T14:05:27+08:00,86400,NFB,VD-N3-S-191.982-N-LOOP,NFB-CR,0,0000300019200N,SE,S,3,3,1,5,1,120.52277,24.136659,000030,國道3號,0,和美交流道,彰化系統交流道,191K+982
2025-08-11T14:05:27+08:00,86400,NFB,VD-N3-S-193.092-M-RS,NFB-CR,0,0000300019300N,SE,S,3,3,2,1,1,120.527844,24.127788,000030,國道3號,0,和美交流道,彰化系統交流道,193K+092
2025-08-11T14:05:27+08:00,86400,NFB,VD-N3-S-194.330-M-RS,NFB-CR,0,0000300019400N,SE,S,3,3,2,1,1,120.535955,24.119485,000030,國道3號,0,和美交流道,彰化系統交流道,194K+330
2025-08-11T14:05:27+08:00,86400,NFB,VD-N3-S-196.620-N-LOOP,NFB-CR,0,0000300019640N,E,S,3,3,1,5,1,120.55362,24.10726,000030,國道3號,0,和美交流道,彰化系統交流道,196K+620
2025-08-11T14:05:27+08:00,86400,NFB,VD-N1-S-192-I-ES-1X-南下入口2,NFB-CR,0,0000101044040N,SW,S,2,2,1,5,2,120.553442,24.100765,000010,國道3號,0,彰化系統交流道,快官交流道,196K+800
2025-08-11T14:05:27+08:00,86400,NFB,VD-N3-S-196-I-NS-1-南下入口-快官,NFB-CR,0,0000301037070N,E,S,2,2,1,5,2,120.55483,24.105785,000030,國道3號,0,彰化系統交流道,快官交流道,196K+800
2025-08-11T14:05:27+08:00,86400,NFB,VD-N1-S-192-I-ES-1-南下入口1,NFB-CR,0,0000101044040N,SW,S,2,2,1,5,2,120.551051,24.098769,000010,國道3號,0,彰化系統交流道,快官交流道,196K+800
2025-08-11T14:05:27+08:00,86400,NFB,VD-N3-S-196-I-WS-1X-南下入口2,NFB-CR,0,0000301037070N,E,S,2,2,1,5,2,120.557822,24.105957,000030,國道3號,0,彰化系統交流道,快官交流道,196K+800
2025-08-11T14:05:27+08:00,86400,NFB,VD-N3-S-196-O-NW-1-南下出口,NFB-CR,0,0000301037000N,SE,S,2,2,1,5,2,120.552653,24.107396,000030,國道3號,0,彰化系統交流道,快官交流道,196K+800
2025-08-11T14:05:27+08:00,86400,NFB,VD-N1-S-192-C-S-1-入口-集散道,NFB-CR,0,0000101044010N,N,S,3,3,1,5,2,120.553847,24.103029,000010,國道3號,0,彰化系統交流道,快官交流道,196K+800
2025-08-11T14:05:27+08:00,86400,NFB,VD-N3-S-197.742-M-RS,NFB-CR,0,0000300019760N,E,S,4,4,2,1,1,120.564701,24.105305,000030,國道3號,0,彰化系統交流道,快官交流道,197K+742
2025-08-11T14:05:27+08:00,86400,NFB,VD-N3-S-198.710-M-LOOP,NFB-CR,0,0000300019800N,E,S,3,3,1,5,1,120.573988,24.103978,000030,國道3號,0,彰化系統交流道,快官交流道,198K+710
2025-08-11T14:05:27+08:00,86400,NFB,VD-N3-S-199.662-M-LOOP,NFB-CR,0,0000300019900N,SE,S,3,3,1,5,1,120.582582,24.100729,000030,國道3號,0,彰化系統交流道,快官交流道,199K+662
2025-08-11T14:05:27+08:00,86400,NFB,VD-N3-S-200.582-M-LOOP,NFB-CR,0,0000300020000N,E,S,4,4,1,5,1,120.591004,24.098622,000030,國道3號,0,彰化系統交流道,快官交流道,200K+582
2025-08-11T14:05:27+08:00,86400,NFB,VD-N3-S-201.532-N-LOOP,NFB-CR,0,0000300020120N,SE,S,3,3,1,5,1,120.599861,24.095208,000030,國道3號,0,彰化系統交流道,快官交流道,201K+532
2025-08-11T14:05:27+08:00,86400,NFB,VD-N3-S-201.972-N-LOOP,NFB-CR,0,0000300020200N,SE,S,3,3,1,5,1,120.603145,24.092571,000030,國道3號,0,彰化系統交流道,快官交流道,201K+972
2025-08-11T14:05:27+08:00,86400,NFB,VD-N3-S-202-I-ES-21-南下入口1-台中,NFB-CR,0,0000301038070N,SE,S,1,1,1,5,2,120.604701,24.090383,000030,國道3號,0,快官交流道,烏日交流道,202K+100
2025-08-11T14:05:27+08:00,86400,NFB,VD-N3-S-202-I-WS-22-南下入口1-彰化,NFB-CR,0,0000301038100N,E,S,1,1,1,5,2,120.605231,24.090513,000030,國道3號,0,快官交流道,烏日交流道,202K+100
2025-08-11T14:05:27+08:00,86400,NFB,VD-N3-S-202-I-WS-22X-南下入口2-彰化,NFB-CR,0,0000301038100N,E,S,1,1,1,5,2,120.603685,24.090975,000030,國道3號,0,快官交流道,烏日交流道,202K+100
2025-08-11T14:05:27+08:00,86400,NFB,VD-N3-S-202-I-ES-21X-南下入口2-台中,NFB-CR,0,0000301038070N,SE,S,1,1,1,5,2,120.60231,24.091694,000030,國道3號,0,快官交流道,烏日交流道,202K+100
2025-08-11T14:05:27+08:00,86400,NFB,VD-N3-S-202-O-EW-0-南下出口-彰化,NFB-CR,0,0000301038070N,SE,S,1,1,1,5,2,120.605076,24.09018,000030,國道3號,0,快官交流道,烏日交流道,202K+100
2025-08-11T14:05:27+08:00,86400,NFB,VD-N3-S-202-O-NW-22-南下出口-彰化,NFB-CR,0,0000301038020N,SE,S,1,1,1,5,2,120.601587,24.093737,000030,國道3號,0,快官交流道,烏日交流道,202K+100
2025-08-11T14:05:27+08:00,86400,NFB,VD-N3-S-202-O-NW-1-南下出口,NFB-CR,0,0000301038000N,SE,S,2,2,1,5,2,120.597981,24.095896,000030,國道3號,0,快官交流道,烏日交流道,202K+100
2025-08-11T14:05:27+08:00,86400,NFB,VD-N3-S-202-O-NE-21-南下出口-台中,NFB-CR,0,0000301038010N,SE,S,2,2,1,5,2,120.601333,24.093513,000030,國道3號,0,快官交流道,烏日交流道,202K+100
2025-08-11T14:05:27+08:00,86400,NFB,VD-N3-S-202-O-WE-0-南下出口-彰化,NFB-CR,0,0000301038060N,S,S,1,1,1,5,2,120.601782,24.092126,000030,國道3號,0,快官交流道,烏日交流道,202K+100
2025-08-11T14:05:27+08:00,86400,NFB,VD-N3-S-202.472-N-LOOP,NFB-CR,0,0000300020200N,SE,S,3,3,1,5,1,120.60678,24.089415,000030,國道3號,0,快官交流道,烏日交流道,202K+472
2025-08-11T14:05:27+08:00,86400,NFB,VD-N3-S-203.669-M-RS,NFB-CR,0,0000300020330N,SE,S,3,3,2,1,1,120.616315,24.083502,000030,國道3號,0,快官交流道,烏日交流道,203K+669
2025-08-11T14:05:27+08:00,86400,NFB,VD-N3-S-204.581-M-LOOP,NFB-CR,0,0000300020400B,E,S,3,3,1,5,1,120.625144,24.082338,000030,國道3號,0,快官交流道,烏日交流道,204K+581
2025-08-11T14:05:27+08:00,86400,NFB,VD-N3-S-206.591-M-LOOP,NFB-CR,0,0000300020600B,SE,S,3,3,1,5,1,120.639473,24.070389,000030,國道3號,0,快官交流道,烏日交流道,206K+591
2025-08-11T14:05:27+08:00,86400,NFB,VD-N3-S-207.051-N-LOOP,NFB-CR,0,0000300020700B,E,S,3,3,1,5,1,120.64365,24.068709,000030,國道3號,0,快官交流道,烏日交流道,207K+051
2025-08-11T14:05:27+08:00,86400,NFB,VD-N3-S-207-I-WS-31-南下入口2-縣道127,NFB-CR,0,0000301039030B,NE,S,1,1,1,5,2,120.646395,24.066663,000030,國道3號,0,烏日交流道,中投交流道,207K+300
2025-08-11T14:05:27+08:00,86400,NFB,VD-N3-S-207-I-WS-22-南下入口-烏日,NFB-CR,0,0000301039030B,NE,S,1,1,1,5,2,120.646902,24.067307,000030,國道3號,0,烏日交流道,中投交流道,207K+300
2025-08-11T14:05:27+08:00,86400,NFB,VD-N3-S-207-I-ES-21X-南下入口2-台中,NFB-CR,0,0000301039040B,SE,S,2,2,1,5,2,120.644833,24.068969,000030,國道3號,0,烏日交流道,中投交流道,207K+300
2025-08-11T14:05:27+08:00,86400,NFB,VD-N3-S-207-I-ES-21-南下入口1-台中,NFB-CR,0,0000301039040B,SE,S,2,2,1,5,2,120.646734,24.067532,000030,國道3號,0,烏日交流道,中投交流道,207K+300
2025-08-11T14:05:27+08:00,86400,NFB,VD-N3-S-207-O-NW-1-南下出口,NFB-CR,0,0000301039000B,SE,S,1,1,1,5,2,120.643428,24.068364,000030,國道3號,0,烏日交流道,中投交流道,207K+300
2025-08-11T14:05:27+08:00,86400,NFB,VD-N3-S-207-O-NW-21-南下出口-烏日,NFB-CR,0,0000301039010B,SE,S,1,1,1,5,2,120.645766,24.067101,000030,國道3號,0,烏日交流道,中投交流道,207K+300
2025-08-11T14:05:27+08:00,86400,NFB,VD-N3-S-207.541-N-LOOP,NFB-CR,0,0000300020700B,E,S,3,3,1,5,1,120.64833,24.068018,000030,國道3號,0,烏日交流道,中投交流道,207K+541
2025-08-11T14:05:27+08:00,86400,NFB,VD-N3-S-207.902-M-RS,NFB-CR,0,0000301039050B,E,S,4,4,2,1,1,120.652003,24.067756,000030,國道3號,0,烏日交流道,中投交流道,207K+902
2025-08-11T14:05:27+08:00,86400,NFB,VD-N3-S-207.992-M-LOOP,NFB-CR,0,0000300020800B,E,S,4,4,1,5,1,120.652226,24.067742,000030,國道3號,0,烏日交流道,中投交流道,207K+992
2025-08-11T14:05:27+08:00,86400,NFB,VD-N3-S-208.691-N-LOOP,NFB-CR,0,0000300020850B,E,S,3,3,1,5,1,120.659549,24.066355,000030,國道3號,0,烏日交流道,中投交流道,208K+691
2025-08-11T14:05:27+08:00,86400,NFB,VD-N3-S-209-I-WS-1X-南下入口2,NFB-CR,0,0000301040010B,E,S,2,2,1,5,2,120.663448,24.064202,000030,國道3號,0,中投交流道,霧峰交流道,209K+000
2025-08-11T14:05:27+08:00,86400,NFB,VD-N3-S-209-I-WS-1-南下入口1,NFB-CR,0,0000301040010B,E,S,2,2,1,5,2,120.666292,24.063499,000030,國道3號,0,中投交流道,霧峰交流道,209K+000
2025-08-11T14:05:27+08:00,86400,NFB,VD-N3-S-209-O-NW-1-南下出口,NFB-CR,0,0000301040000B,E,S,1,1,1,5,2,120.658572,24.066547,000030,國道3號,0,中投交流道,霧峰交流道,209K+000
2025-08-11T14:05:27+08:00,86400,NFB,VD-N3-S-209.101-N-LOOP,NFB-CR,0,0000300020900B,SE,S,3,3,1,5,1,120.662512,24.065368,000030,國道3號,0,中投交流道,霧峰交流道,209K+101
2025-08-11T14:05:27+08:00,86400,NFB,VD-N3-S-209.809-M-LOOP,NFB-CR,0,0000300021000B,SE,S,4,4,1,5,1,120.669337,24.061853,000030,國道3號,0,中投交流道,霧峰交流道,209K+809
2025-08-11T14:05:27+08:00,86400,NFB,VD-N3-S-210.254-M-LOOP,NFB-CR,0,0000300021000B,SE,S,3,3,1,5,1,120.672618,24.059382,000030,國道3號,0,中投交流道,霧峰交流道,210K+254
2025-08-11T14:05:27+08:00,86400,NFB,VD-N3-S-211-I-ES-1-南下入口,NFB-CR,0,0000301041040B,SW,S,1,1,1,5,2,120.678546,24.04892,000030,國道3號,0,霧峰交流道,霧峰系統交流道,211K+300
2025-08-11T14:05:27+08:00,86400,NFB,VD-N3-S-211-I-ES-1-南向入口-霧峰交流道,NFB-CR,0,0000301041040B,SW,S,1,1,1,5,2,120.681255,24.051714,000030,國道3號,0,霧峰交流道,霧峰系統交流道,211K+300
2025-08-11T14:05:27+08:00,86400,NFB,VD-N3-S-211-O-NE-1-南下出口,NFB-CR,0,0000301041000B,SE,S,2,2,1,5,2,120.676152,24.055158,000030,國道3號,0,霧峰交流道,霧峰系統交流道,211K+300
2025-08-11T14:05:27+08:00,86400,NFB,VD-N3-S-211.391-N-LOOP,NFB-CR,0,0000300021100B,S,S,3,3,1,5,1,120.678458,24.050861,000030,國道3號,0,霧峰交流道,霧峰系統交流道,211K+391
2025-08-11T14:05:27+08:00,86400,NFB,VD-N3-S-211.590-N-LOOP,NFB-CR,0,0000300021100B,S,S,3,3,1,5,1,120.67885,24.049082,000030,國道3號,0,霧峰交流道,霧峰系統交流道,211K+590
2025-08-11T14:05:27+08:00,86400,NFB,VD-N3-S-212.151-N-LOOP,NFB-CR,0,0000300021200B,S,S,3,3,1,5,1,120.678756,24.044013,000030,國道3號,0,霧峰交流道,霧峰系統交流道,212K+151
2025-08-11T14:05:27+08:00,86400,NFB,VD-N3-S-212.864-M-RS,NFB-CR,0,0000300021250B,S,S,5,5,2,1,1,120.676295,24.038035,000030,國道3號,0,霧峰交流道,霧峰系統交流道,212K+864
2025-08-11T14:05:27+08:00,86400,NFB,VD-N3-S-213.576-M-LOOP,NFB-CR,0,0000300021300B,SW,S,5,5,1,5,1,120.672571,24.032674,000030,國道3號,0,霧峰交流道,霧峰系統交流道,213K+576
2025-08-11T14:05:27+08:00,86400,NFB,VD-N3-S-214.314-N-LOOP,NFB-CR,0,0000300021410B,SW,S,4,4,1,5,1,120.668509,24.027166,000030,國道3號,0,霧峰系統交流道,草屯交流道,214K+314
2025-08-11T14:05:27+08:00,86400,NFB,VD-N3-S-215.081-M-RS,NFB-CR,0,0000300021510N,SW,S,4,4,2,1,1,120.664182,24.021384,000030,國道3號,0,霧峰系統交流道,草屯交流道,215K+081
2025-08-11T14:05:27+08:00,86400,NFB,VD-N3-S-216.471-M-LOOP,NFB-CR,0,0000300021600N,SW,S,5,5,1,5,1,120.657139,24.010709,000030,國道3號,0,霧峰系統交流道,草屯交流道,216K+471
2025-08-11T14:05:27+08:00,86400,NFB,VD-N3-S-216.951-N-LOOP,NFB-CR,0,0000300021680N,SW,S,4,4,1,5,1,120.653987,24.007669,000030,國道3號,0,霧峰系統交流道,草屯交流道,216K+951
2025-08-11T14:05:27+08:00,86400,NFB,VD-N3-S-217-I-WS-1-南下入口1,NFB-CR,0,0000301043070M,S,S,1,1,1,5,2,120.651084,24.004589,000030,國道3號,0,草屯交流道,中興系統交流道,217K+200
2025-08-11T14:05:27+08:00,86400,NFB,VD-N3-S-217-I-WS-1X-南下入口2,NFB-CR,0,0000301043070M,S,S,2,2,1,5,2,120.650813,24.005538,000030,國道3號,0,草屯交流道,中興系統交流道,217K+200
2025-08-11T14:05:27+08:00,86400,NFB,VD-N3-S-217-I-WS-21-南下入口-芬園,NFB-CR,0,0000301043040M,S,S,1,1,1,5,2,120.650767,24.006764,000030,國道3號,0,草屯交流道,中興系統交流道,217K+200
